STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2016,,1968957,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2017,,1950116,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2018,,1934379,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2019,,1919968,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2020,,1907675,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2021,,1893223,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2022,,1875757,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2023,,1892103,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2024,,1875316,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,LV,Latvia,2025,,1856932,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MC,Monaco,2015,,37700,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MC,Monaco,2016,,38200,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MC,Monaco,2018,,38300,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MC,Monaco,2019,,38300,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MC,Monaco,2024,,38367,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MC,Monaco,2025,,38423,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2006,,3589936,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2007,,3581110,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2008,,3572703,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2009,,3567512,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2010,,3563695,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2011,,3560430,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2012,,3559541,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2013,,3559497,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2014,,3557634,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2015,,3555159,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2016,,2846327,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2017,,2825628,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2018,,2780744,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2019,,2729634,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2020,,2684772,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2021,,2643675,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2022,,2565030,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2023,,2512758,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2024,,2423287,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MD,Moldova,2025,,2381325,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2006,,613109,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2007,,614624,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2008,,615543,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2009,,617157,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2010,,619001,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2011,,619850,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2012,,620308,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2013,,620893,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2014,,621521,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2015,,622099,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2016,,622218,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2017,,622387,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2018,,622359,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2019,,622182,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2020,,621873,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2021,,620739,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2022,,617683,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2023,,616695,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2024,,623680,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,ME,Montenegro,2025,,623327,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2006,,2038514,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2007,,2041941,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2008,,2045177,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2009,,2048619,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2010,,2052722,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2011,,2057284,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2012,,2059794,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2013,,2062294,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2014,,2065769,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2015,,2069172,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2016,,2071278,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2017,,2073702,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2018,,2075301,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2019,,2077132,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2020,,2076255,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2021,,2068808,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2022,,1837114,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2023,,1829954,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2024,,1826247,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MK,North Macedonia,2025,,1822612,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2006,,404999,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2007,,405616,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2008,,407832,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2009,,410926,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2010,,414027,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2011,,414989,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,MT,Malta,2012,,417546,,,,,
